,edad,m_moroso,ciudad_agg,niv_educ_dummy,gender_M,e_civil_CAS,e_civil_VIU,seguro_SI,LN_d_marzo,LN_d_junio,LN_d_julio,LN_d_agosto,LN_d_septiembre,LN_monto,fuga_dummy
228,56,3,3.0,0,0,1,0,0,12.409988524230078,0.0,5.488937726156687,0.0,0.0,13.592368256649284,0
229,48,1,3.0,1,0,1,0,1,0.0,0.0,0.0,0.0,7.697575346802343,14.508658238524095,1
230,26,1,3.0,0,0,0,0,0,0.0,12.0259167420154,4.127134385045092,0.0,2.9444389791664403,14.346139397261565,0
231,47,1,4.0,1,0,0,0,0,0.0,13.259150464499443,4.143134726391533,0.0,5.666426688112432,15.404745967162468,0
232,46,0,4.0,0,1,0,0,0,0.0,12.502659948452472,0.0,0.0,7.798523053625206,15.894952224644102,0
233,35,1,4.0,1,0,0,0,0,0.0,0.0,1.0986122886681098,0.0,0.0,14.077875591662238,0
234,24,0,3.0,0,0,0,0,0,0.0,9.542948007780955,0.0,0.0,1.3862943611198906,14.946912992035967,0
235,42,1,3.0,1,1,1,0,1,13.344035446619582,3.871201010907891,8.561018670956267,0.0,8.344980368770571,14.346139397261565,1
236,47,2,1.0,1,1,0,0,0,0.0,12.765196884103572,8.74909824839902,8.652073673610056,4.634728988229636,15.520258832020865,1
237,52,1,1.0,0,1,0,0,0,0.0,0.0,6.1779441140506,9.49642116306099,0.0,15.520258832020865,1
238,38,2,3.0,0,1,1,0,1,0.0,0.0,2.1972245773362196,0.0,2.772588722239781,15.894952224644102,0
239,31,0,4.0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,14.220976332738882,0
240,44,1,3.0,1,0,1,0,1,0.0,12.583378305177765,4.976733742420574,0.0,4.584967478670572,14.731801689838349,1
241,44,2,3.0,0,1,0,0,0,0.0,13.574038816836513,4.969813299576001,0.0,6.725033642166843,15.444751293772967,1
242,53,1,1.0,0,0,1,0,0,0.0,0.0,5.056245805348308,0.0,0.0,14.946912992035967,1
243,44,1,3.0,1,0,1,0,0,0.0,0.0,0.0,10.170915895960642,0.0,15.424948670398354,1
244,59,1,3.0,0,0,0,0,0,0.0,0.0,3.784189633918261,8.919586920999915,4.23410650459726,15.226497775576945,0
245,53,1,3.0,0,1,0,0,0,0.0,0.0,4.77912349311153,0.0,0.0,15.555976908243359,1
246,42,1,3.0,1,1,1,0,0,0.0,12.257012877598559,2.9444389791664403,9.737846105993372,4.68213122712422,14.690979711984754,1
247,55,0,3.0,0,0,1,0,0,0.0,9.656307423393677,0.0,0.0,4.418840607796598,14.45736497045232,0
248,41,3,4.0,1,0,0,0,0,13.457089805273597,9.742496866444002,7.669961995473577,9.249272581977971,5.204006687076795,14.508658238524095,0
249,38,1,3.0,1,0,1,0,0,0.0,0.0,5.8944028342648505,7.693937325509272,0.0,13.997832948091215,0
250,45,1,3.0,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,15.424948670398354,1
251,51,0,3.0,0,0,0,0,1,0.0,0.0,0.0,10.163464353895687,5.883322388488279,15.64006001130563,0
252,47,0,3.0,1,1,0,0,0,0.0,12.033152754248597,0.0,0.0,1.9459101490553132,14.077875591662238,0
253,33,0,3.0,0,0,0,0,0,0.0,11.541328259486415,0.0,0.0,6.253828811575473,13.910821646859095,0
254,29,2,4.0,0,1,1,0,0,0.0,0.0,4.382026634673881,5.733341276897746,0.0,15.123843647884687,0
255,43,2,3.0,1,1,1,0,0,0.0,0.0,3.258096538021482,0.0,2.5649493574615367,15.123843647884687,1
256,47,3,1.0,1,1,1,0,0,0.0,0.0,7.992944547318106,5.846438775057725,1.3862943611198906,13.592368256649284,1
257,52,1,3.0,0,0,0,1,0,0.0,0.0,3.295836866004329,0.0,7.664346632098617,14.151983508870947,0
258,31,1,4.0,0,1,1,0,1,0.0,8.39502555744203,5.293304824724492,0.0,5.484796933490655,14.690979711984754,0
259,40,1,1.0,1,1,0,0,0,0.0,14.685960890830879,0.0,9.950514257963883,7.229113877793302,15.894952224644102,1
260,34,1,3.0,1,1,1,0,0,0.0,0.0,3.044522437723423,7.344072850573066,0.0,15.607270193858982,0
261,40,1,1.0,1,1,0,0,0,12.506425355345002,0.0,1.6094379124341003,0.0,0.0,14.285514812209815,1
262,39,2,2.0,0,1,1,0,1,0.0,11.7600979940838,5.7745515455444085,0.0,8.928110078202646,15.894952224644102,0
263,49,1,4.0,0,0,1,0,0,0.0,0.0,3.5263605246161616,9.89075686005731,0.0,15.687312888712007,0
264,50,2,3.0,1,1,1,0,0,0.0,12.34535621263256,5.641907070938114,0.0,0.0,14.077875591662238,1
265,41,2,3.0,0,1,1,0,0,0.0,0.0,5.8916442118257715,0.0,0.0,15.176487367510099,0
266,52,1,1.0,0,1,0,0,0,9.386979145634639,13.072828536031642,5.720311776607412,0.0,5.420534999272286,14.346139397261565,1
267,47,3,3.0,0,0,1,0,0,0.0,13.006957015220747,5.993961427306569,0.0,7.5411524551363085,15.250595321348806,0
268,40,1,1.0,1,1,1,0,0,0.0,0.0,1.3862943611198906,0.0,0.0,15.444751293772967,1
269,42,1,2.0,0,0,1,0,1,12.471961460695924,11.281623725954555,6.898714534329988,0.0,0.0,15.150511887854474,0
270,40,2,1.0,1,1,1,0,0,14.05782987347037,13.153922120178498,6.828712071641684,0.0,5.783825182329737,15.747032114495013,1
271,43,3,3.0,0,0,1,0,0,0.0,0.0,4.948759890378168,0.0,6.161207321695077,15.894952224644102,0
272,53,2,2.0,1,1,1,0,1,13.171606772182583,13.36649003544521,7.223295679562314,0.0,5.638354669333745,14.077875591662238,1
273,32,1,4.0,0,0,0,0,1,13.831355363406109,3.970291913552122,6.38856140554563,0.0,0.0,14.648420115681892,0
274,41,2,3.0,0,1,1,0,0,12.376755905991793,12.340262571274156,6.304448802421981,0.0,3.7376696182833684,13.997832948091215,1
275,44,1,3.0,1,0,1,0,1,13.876950847033712,12.895033575959378,5.680172609017068,0.0,4.976733742420574,14.220976332738882,1
276,38,1,4.0,0,0,0,0,0,0.0,0.0,1.3862943611198906,0.0,0.0,14.346139397261565,0
277,50,1,4.0,0,0,0,0,1,0.0,0.0,4.499809670330265,0.0,0.0,15.226497775576945,0
278,32,1,4.0,0,1,1,0,0,0.0,0.0,6.22455842927536,7.725771441587952,0.0,13.997832948091215,0
279,35,1,4.0,1,1,1,0,0,0.0,0.0,6.933423025730715,8.793156870913819,0.0,13.997832948091215,0
280,58,1,3.0,0,1,1,0,0,0.0,0.0,0.0,0.0,8.978282203272398,14.45736497045232,1
281,42,1,3.0,1,1,1,0,0,0.0,12.586954718377486,4.919980925828125,9.149315670138408,6.461468176353717,15.068273812173887,1
282,56,0,3.0,0,1,0,0,0,15.20242347773731,11.228012887258387,0.0,0.0,0.0,15.520258832020865,0
283,41,1,3.0,0,1,1,0,0,0.0,0.0,3.4965075614664802,6.715383386334681,0.0,15.009433329466965,1
284,47,1,3.0,1,1,1,0,0,0.0,0.0,5.8971538676367405,0.0,0.0,14.978661680269907,1
285,55,2,4.0,1,0,1,0,0,0.0,0.0,6.582025138892826,0.0,0.0,14.77102238760702,0
286,57,1,3.0,0,0,1,0,0,0.0,13.772055934448648,8.35983738064003,7.382746449738912,8.99850761180784,14.946912992035967,0
287,45,1,4.0,0,0,0,0,1,12.679364612263097,0.0,5.652489180268651,0.0,0.0,13.710151153416941,0
288,48,1,3.0,1,0,1,0,0,0.0,0.0,6.440946540632921,0.0,0.0,15.039286283703994,1
289,45,1,3.0,1,1,1,0,0,0.0,6.483107351457199,0.0,8.993675786759683,0.6931471805599453,15.150511887854474,1
290,38,1,4.0,0,0,0,1,0,0.0,0.0,4.51085950651685,6.340359303727752,5.135798437050262,13.710151153416941,0
291,40,1,4.0,0,0,0,1,0,0.0,13.103333451497523,6.729824070489475,0.0,7.310550158534422,15.096444681204078,0
292,52,1,3.0,1,1,1,0,0,11.997078517320384,0.0,0.0,0.0,0.0,15.894952224644102,1
293,40,2,3.0,0,1,1,0,0,14.104184887965667,6.0867747269123065,6.672032945461067,5.908082938168931,0.6931471805599453,13.45883704259595,1
294,29,0,4.0,0,1,0,0,0,0.0,11.46798039892706,0.0,0.0,4.867534450455582,14.285514812209815,0
295,46,1,3.0,0,1,1,0,0,0.0,12.128689315242532,6.354370040797351,9.582386570538903,2.302585092994046,15.274125813221904,1
296,42,1,3.0,0,0,0,0,1,0.0,0.0,5.872117789475416,0.0,5.583496308781699,15.29711532616119,0
297,37,1,4.0,0,1,1,0,0,11.545421696312362,9.814820259819962,6.670766320845874,8.834045641167798,6.628041376179533,15.226497775576945,0
298,54,0,4.0,1,1,1,0,0,0.0,0.0,0.0,6.659293919683638,0.0,14.508658238524095,0
299,44,2,3.0,1,1,1,0,0,0.0,0.0,5.318119993844216,0.0,0.0,14.346139397261565,1
300,52,1,3.0,1,1,0,0,0,0.0,12.765374098353206,0.0,0.0,1.9459101490553132,14.151983508870947,1
301,37,1,3.0,1,0,1,0,0,12.703250561561537,12.0259167420154,6.073044534100405,0.0,2.70805020110221,13.217675375388819,1
302,47,1,3.0,1,1,0,0,0,0.0,12.680136769796684,4.564348191467836,0.0,2.0794415416798357,14.346139397261565,1
303,52,1,2.0,0,0,1,0,0,0.0,0.0,2.9444389791664403,9.349493433368758,8.620832226175724,15.404745967162468,0
304,51,1,3.0,1,1,1,0,0,14.25678158107445,11.113581583867001,1.791759469228055,6.639875833826536,5.703782474656201,15.250595321348806,1
305,50,1,1.0,0,0,0,0,0,12.022396171249941,11.638844204741988,5.700443573390687,0.0,4.23410650459726,15.068273812173887,1
306,53,1,3.0,0,0,1,0,1,0.0,11.781134155918485,0.0,7.134890851565884,0.0,14.403297778421795,1
307,50,1,1.0,0,0,1,0,0,0.0,12.414398961803203,0.0,0.0,0.0,13.997832948091215,1
308,33,2,3.0,1,1,1,0,1,0.0,12.187587849512786,4.276666119016055,0.0,5.905361848054571,14.946912992035967,1
309,47,1,1.0,1,1,0,0,0,0.0,0.0,2.4849066497880004,8.991437814919227,9.231906149890744,15.702580358511794,1
310,47,1,1.0,1,1,0,0,0,13.323416726917806,0.0,5.730099782973574,10.298228697281317,0.0,14.346139397261565,1
311,28,2,4.0,1,1,0,0,0,0.0,11.523202475131168,6.579251212010101,9.761751162220882,9.272657678041044,15.201805169084134,0
312,40,3,3.0,0,0,1,0,1,0.0,12.118606619748897,7.38770923908104,0.0,4.68213122712422,15.319588176962746,1
313,33,1,4.0,0,1,0,0,0,13.680130600653525,10.583372172862495,6.091309882077698,0.0,6.133398042996649,14.80876270134486,0
314,51,1,3.0,1,1,0,0,1,10.51178465517968,12.229964937949775,6.82001636467413,0.0,4.543294782270004,14.80876270134486,1
315,55,1,4.0,0,1,0,0,0,0.0,0.0,3.7612001156935624,0.0,0.0,15.483217567201578,0
316,23,1,3.0,0,1,0,0,0,0.0,11.03828711196595,0.0,0.0,8.74973246437081,14.603968372873895,1
317,53,3,3.0,1,0,0,0,1,0.0,12.22193615211834,4.553876891600541,0.0,6.20455776256869,14.403297778421795,1
318,54,1,4.0,0,0,1,0,0,0.0,10.076431947517486,6.844815479208263,0.0,0.6931471805599453,14.346139397261565,0
319,58,0,4.0,1,1,0,0,0,0.0,13.997315314573349,0.0,0.0,8.048788283534199,14.603968372873895,0
320,47,1,1.0,1,1,1,0,1,13.483482232526843,0.0,7.83399634170946,0.0,4.532599493153256,14.88022163978423,1
321,50,1,3.0,0,1,1,0,0,0.0,12.32595569683158,0.0,0.0,4.77912349311153,14.77102238760702,1
322,47,1,3.0,1,1,1,0,1,12.91331748546882,8.789203094473724,6.320768294250582,0.0,3.8501476017100584,14.285514812209815,0
323,47,1,1.0,0,1,0,0,1,0.0,11.8619401438523,0.0,0.0,5.017279836814924,14.690979711984754,1
324,33,1,4.0,0,0,1,0,0,0.0,0.0,1.6094379124341003,0.0,8.953252164609035,15.123843647884687,0
325,50,0,4.0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,14.508658238524095,0
326,48,2,1.0,1,1,0,0,0,0.0,0.0,6.566672429803241,0.0,0.0,15.424948670398354,1
327,54,0,4.0,0,0,1,0,0,0.0,0.0,0.0,6.85751406254539,0.0,14.508658238524095,0
328,41,0,3.0,0,0,1,0,0,0.0,11.170674563982798,0.0,8.896861744480391,0.0,15.894952224644102,0
329,28,1,4.0,1,0,1,0,0,0.0,0.0,2.5649493574615367,8.18348712106593,0.0,14.690979711984754,0
330,38,1,3.0,1,1,1,0,0,0.0,0.0,5.0369526024136295,0.0,4.465908118654584,15.444751293772967,1
331,50,1,1.0,0,1,1,0,0,0.0,11.537452210146824,4.23410650459726,0.0,4.9344739331306915,14.77102238760702,1
332,40,1,4.0,0,1,1,0,0,13.942764161441147,14.63417346637169,7.704361167910313,9.736842475127181,7.68937110752969,15.894952224644102,0
333,52,1,3.0,1,0,1,0,0,0.0,0.0,3.7376696182833684,0.0,0.0,14.690979711984754,1
334,51,3,3.0,1,1,1,0,0,15.34685437960385,11.273919264442483,8.91798070997329,0.0,7.340835554123275,15.894952224644102,1
335,42,1,3.0,0,0,1,0,0,0.0,0.0,2.833213344056216,0.0,2.8903717578961645,14.557448378884015,0
336,46,2,1.0,0,1,1,0,0,0.0,11.346351265143912,4.770684624465665,0.0,0.0,13.304686600863562,1
337,51,2,4.0,0,0,1,0,0,0.0,0.0,5.840641657373398,6.345636360828596,0.0,15.894952224644102,0
338,47,3,3.0,1,1,1,0,0,0.0,13.317408643402718,8.104703468371108,0.0,9.64309634032025,15.86963441986494,1
339,43,1,3.0,1,1,1,0,0,0.0,12.392813589099328,0.0,0.0,5.3706380281276624,14.45736497045232,1
340,45,2,1.0,0,1,0,1,0,0.0,12.477876828815358,6.742880635791903,10.494435880775827,6.504288173536645,15.555976908243359,1
341,39,1,3.0,1,1,1,0,0,0.0,10.623301006492076,2.70805020110221,9.494842393421333,1.0986122886681098,14.845130332288226,0
342,53,3,3.0,0,0,1,0,0,0.0,0.0,9.03013657115323,0.0,11.182015728917522,15.894952224644102,0
343,51,1,3.0,0,1,0,0,0,0.0,11.071003819851448,5.0689042022202315,0.0,3.871201010907891,14.731801689838349,1
344,45,1,3.0,0,1,1,0,0,0.0,0.0,1.3862943611198906,9.85890850913816,6.785587645007929,14.88022163978423,1
345,36,1,4.0,0,0,0,1,0,0.0,10.244698543504514,2.833213344056216,8.364042011922063,4.663439094112067,15.483217567201578,0
346,32,2,3.0,0,1,1,0,0,14.6194465940496,13.330391666541688,7.7336835707759,9.018089684104343,6.091309882077698,15.46416937585933,1
347,31,1,3.0,0,0,0,0,0,0.0,10.625173597902494,3.828641396489095,0.0,4.418840607796598,14.285514812209815,0
348,43,0,4.0,0,0,0,0,1,0.0,12.106887467608836,0.0,7.088408778675395,0.0,15.555976908243359,0
349,42,1,3.0,1,1,1,0,0,0.0,8.470939806898775,0.0,0.0,0.0,15.501909696719672,1
350,43,2,3.0,1,1,1,0,0,0.0,0.0,8.196987927258897,0.0,9.125000324809168,14.557448378884015,1
351,36,1,4.0,0,0,0,0,0,0.0,0.0,6.1092475827643655,0.0,0.0,15.319588176962746,0
352,50,0,3.0,0,0,1,0,1,0.0,0.0,0.0,7.389563953677635,0.0,15.894952224644102,0
353,52,3,3.0,0,0,0,0,1,0.0,13.472255167685006,6.226536669287466,0.0,9.290998274993637,15.555976908243359,0
354,40,2,3.0,0,1,1,0,0,13.959066164851132,11.477256835690769,6.859614903654202,5.998936561946683,4.90527477843843,15.319588176962746,1
355,41,1,3.0,1,1,1,0,0,0.0,5.056245805348308,2.70805020110221,0.0,9.819072801393764,14.978661680269907,1
356,33,1,3.0,1,1,0,0,0,0.0,13.002617666961235,0.0,0.0,7.066466970136958,14.603968372873895,0
357,39,1,3.0,1,1,1,0,0,0.0,7.580189417944541,2.833213344056216,8.61558951327243,4.060443010546419,14.845130332288226,0
358,32,0,4.0,1,0,1,0,0,0.0,11.995018225313283,0.0,0.0,3.828641396489095,14.508658238524095,0
359,51,2,1.0,1,1,1,0,0,0.0,13.655862796832622,6.431331081933479,0.0,7.23561914106675,13.592368256649284,1
360,50,2,4.0,0,0,1,0,0,0.0,0.0,8.177234885510194,0.0,4.143134726391533,15.894952224644102,0
361,45,3,4.0,0,0,0,0,1,0.0,0.0,7.754481547470383,9.026177120302856,3.091042453358316,13.592368256649284,0
362,48,1,3.0,0,0,1,0,0,0.0,0.0,6.597145701886651,0.0,0.0,15.894952224644102,0
363,45,1,3.0,1,1,0,0,0,0.0,11.676030222837051,1.0986122886681098,0.0,5.247024072160486,15.250595321348806,1
364,26,1,3.0,1,1,0,0,0,0.0,9.0217190130337,2.995732273553991,0.0,0.0,14.557448378884015,1
365,35,1,3.0,0,1,1,0,1,11.254983408113324,11.454925520672239,5.017279836814924,7.562161631225652,5.883322388488279,14.845130332288226,0
366,44,1,3.0,1,1,1,0,0,0.0,13.244133122231148,3.4011973816621555,0.0,5.883322388488279,14.403297778421795,1
367,42,1,3.0,0,1,1,0,0,0.0,0.0,3.4657359027997265,0.0,5.3230099791384085,15.894952224644102,0
368,55,1,3.0,0,0,0,0,0,0.0,0.0,3.2188758248682006,9.278559610953327,3.8066624897703196,15.607270193858982,0
369,43,1,3.0,1,1,1,0,0,0.0,0.0,4.110873864173311,0.0,10.246758057051174,15.46416937585933,1
370,40,1,3.0,0,0,0,0,1,0.0,0.0,5.420534999272286,7.397561535524052,0.0,15.789591722875162,0
371,27,1,4.0,1,1,0,0,0,0.0,0.0,2.5649493574615367,0.0,0.0,14.80876270134486,0
372,56,0,4.0,0,0,0,0,1,0.0,0.0,0.0,6.293419278846481,6.396929655216146,14.077875591662238,0
373,43,1,3.0,0,1,1,0,1,0.0,10.467522134633262,5.318119993844216,0.0,7.002155954403621,14.557448378884015,1
374,40,1,3.0,1,1,1,0,0,0.0,12.402342306997577,4.276666119016055,10.322724064728211,1.6094379124341003,15.483217567201578,1
375,31,1,3.0,1,1,1,0,0,0.0,12.26519967592793,2.4849066497880004,0.0,4.709530201312334,14.403297778421795,0
376,41,1,3.0,1,1,1,0,1,0.0,10.844919576816615,0.0,0.0,0.0,14.285514812209815,1
377,24,1,3.0,1,1,0,0,0,11.592845088146102,11.856330755193937,6.504288173536645,0.0,0.6931471805599453,13.997832948091215,1
378,52,2,2.0,0,1,1,0,0,0.0,0.0,6.508769136971682,0.0,0.0,13.45883704259595,1
379,47,1,1.0,1,1,1,0,1,0.0,10.349294539927671,5.921578419643816,0.0,5.641907070938114,14.45736497045232,1
380,38,3,3.0,0,1,1,0,0,0.0,0.0,6.654152520183219,9.872100079294496,0.6931471805599453,15.607270193858982,0
381,55,1,2.0,1,0,0,0,1,12.91921116107008,11.261999532643568,7.393263094763838,0.0,0.0,14.914123179965662,1
382,50,1,3.0,1,1,0,0,0,0.0,0.0,5.375278407684165,0.0,0.0,14.845130332288226,1
383,40,1,3.0,1,1,1,0,0,0.0,12.961194124917924,2.0794415416798357,0.0,5.123963979403259,14.690979711984754,1
384,53,3,3.0,0,0,0,0,1,0.0,11.374605482471049,5.3706380281276624,0.0,5.455321115357702,15.039286283703994,0
385,40,3,3.0,0,1,1,0,0,0.0,11.548697932058356,5.049856007249537,0.0,0.0,14.151983508870947,1
386,40,3,3.0,1,1,0,0,0,0.0,12.974902272394361,8.160803920954665,9.709235104874208,6.706862336602747,14.151983508870947,1
387,28,1,3.0,0,0,1,0,0,0.0,10.320387038269956,4.653960350157523,0.0,3.295836866004329,14.603968372873895,1
388,55,3,3.0,1,1,1,0,0,13.278375181407922,0.0,3.7376696182833684,9.29771001811309,1.0986122886681098,15.039286283703994,1
389,47,1,4.0,0,0,1,0,0,0.0,13.10258710976073,4.553876891600541,0.0,5.153291594497779,15.404745967162468,0
390,31,1,4.0,1,1,1,0,0,0.0,0.0,5.780743515792329,8.857657449306988,6.1463292576688975,14.45736497045232,0
391,35,0,4.0,0,0,0,0,0,13.847340565473173,0.0,0.0,0.0,0.0,15.404745967162468,0
392,33,1,4.0,1,0,1,0,0,0.0,10.335107618121144,1.6094379124341003,8.718663567048953,0.0,14.077875591662238,0
393,43,1,3.0,1,1,1,0,0,0.0,12.803113579508702,2.6390573296152584,6.0473721790462776,2.8903717578961645,15.176487367510099,1
394,30,1,4.0,0,0,0,0,0,0.0,13.07187397033908,1.6094379124341003,0.0,0.0,14.403297778421795,0
395,37,2,3.0,1,0,0,0,1,0.0,0.0,3.9889840465642745,0.0,6.872128101338986,15.341567078850604,0
396,50,1,2.0,0,0,0,0,1,0.0,0.0,2.302585092994046,7.377133712833954,0.0,14.77102238760702,0
397,50,1,3.0,1,0,1,0,1,0.0,0.0,0.0,4.852030263919617,0.0,13.997832948091215,1
398,41,2,3.0,0,1,1,0,0,0.0,12.472850233864445,3.5263605246161616,0.0,10.304844232599748,15.894952224644102,1
399,62,1,3.0,0,0,0,0,1,11.101100173709382,10.932588978440108,6.148468295917647,0.0,5.187385805840755,13.122365377402328,0
400,45,2,3.0,1,1,1,0,0,0.0,0.0,6.406879986069314,7.443663683115591,6.851184927493743,14.603968372873895,1
401,57,1,3.0,1,1,0,0,0,0.0,13.781782094756196,7.898411092811599,7.239214973779806,8.943506132037239,14.946912992035967,0
402,43,1,3.0,1,1,1,0,0,0.0,0.0,3.713572066704308,0.0,0.0,14.80876270134486,1
403,53,2,3.0,1,1,1,0,1,0.0,11.791821553453845,4.634728988229636,0.0,3.9889840465642745,14.557448378884015,1
404,46,1,3.0,1,1,1,0,0,0.0,12.45618913434581,0.0,10.129865866360268,0.0,15.226497775576945,1
405,45,1,3.0,1,0,1,0,1,0.0,0.0,5.598421958998375,0.0,0.0,15.38412668421143,1
406,53,1,3.0,0,1,1,0,0,0.0,12.807992300898205,4.836281906951478,0.0,3.367295829986474,14.220976332738882,1
407,41,2,1.0,0,0,1,0,0,12.291864946415059,12.572391437717513,5.556828061699537,8.493924564476883,5.662960480135946,15.404745967162468,1
408,29,1,4.0,0,0,1,0,0,0.0,0.0,3.58351893845611,0.0,0.0,14.346139397261565,0
409,39,1,3.0,0,0,0,1,0,13.495527032306533,12.40878897452934,7.318539548567902,0.0,7.978310969867722,14.077875591662238,0
410,50,2,4.0,0,1,1,0,0,0.0,0.0,7.865187954187467,0.0,10.797164509538696,15.894952224644102,0
411,47,1,3.0,1,1,0,0,0,0.0,0.0,3.7376696182833684,0.0,0.0,14.731801689838349,1
412,60,1,4.0,1,1,1,0,0,0.0,8.655388690167637,7.016609683894219,0.0,3.332204510175204,15.894952224644102,0
413,40,1,4.0,0,0,1,0,0,0.0,11.408264704426676,3.5263605246161616,7.925157512224703,1.791759469228055,13.997832948091215,0
414,41,3,4.0,1,1,1,0,1,0.0,14.892743256583787,7.379008127628304,7.670428522190693,7.682021510826875,15.856731016694035,0
415,52,3,1.0,1,0,1,0,0,0.0,11.443425321985702,7.7706452341291765,0.0,5.159055299214529,14.557448378884015,1
416,41,2,1.0,1,0,0,0,0,0.0,12.917560601086976,6.448889394146858,0.0,4.30406509320417,14.978661680269907,1
417,47,2,3.0,1,1,0,0,0,0.0,13.116624944044556,6.376726947898627,5.934894195619588,6.484635235635252,14.346139397261565,1
418,50,2,1.0,1,1,1,0,0,0.0,2.8903717578961645,6.97166860472579,0.0,0.0,14.151983508870947,1
419,32,2,3.0,0,1,1,0,0,0.0,0.0,4.882801922586371,9.881753060390121,0.6931471805599453,14.603968372873895,0
420,45,1,3.0,1,1,0,0,0,0.0,9.410092463833022,0.0,7.1252830915107115,3.9512437185814275,14.151983508870947,1
421,44,1,4.0,0,1,1,0,0,0.0,9.792779430551706,7.865187954187467,0.0,4.718498871295094,14.946912992035967,0
422,48,1,1.0,0,1,1,0,1,0.0,11.18198788384749,4.997212273764115,0.0,8.21878715560148,15.150511887854474,1
423,27,0,4.0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,14.220976332738882,0
424,34,1,3.0,0,0,0,0,0,0.0,10.372396833200828,6.1092475827643655,0.0,5.676753802268282,14.151983508870947,0
425,44,1,3.0,1,1,1,0,0,0.0,0.0,3.9889840465642745,8.099554282376364,7.473069088032197,14.346139397261565,1
426,36,1,4.0,0,0,0,1,0,0.0,13.755810446156731,6.985641817639208,10.125990898962915,9.007979359844501,14.603968372873895,0
427,29,1,3.0,0,0,0,0,0,14.872012522571906,0.0,6.854354502255021,0.0,0.0,14.77102238760702,0
428,47,1,3.0,0,1,1,0,0,0.0,0.0,5.945420608606575,0.0,0.0,15.894952224644102,0
429,39,0,4.0,0,0,0,0,0,0.0,0.0,0.0,7.843848638152472,5.075173815233827,14.508658238524095,0
430,40,1,3.0,1,1,1,0,0,13.144778276021343,12.591413274553428,7.374629015218945,0.0,0.0,15.250595321348806,1
431,47,2,1.0,0,1,0,0,0,0.0,0.0,7.00397413672268,7.955775781534187,0.0,14.648420115681892,1
432,45,1,3.0,1,1,1,0,1,0.0,10.407258349428416,0.0,0.0,4.919980925828125,15.59046307836746,1
433,48,1,4.0,0,0,0,0,1,0.0,13.561129145577855,7.836369760545124,8.739055922830724,4.897839799950911,14.845130332288226,0
434,42,3,3.0,1,1,1,0,0,0.0,8.924922401177469,7.580699752224563,8.82217476094608,5.948034989180646,13.527829818844937,1
435,54,1,3.0,0,0,0,0,1,0.0,0.0,6.804614520062624,6.688354713946762,0.0,13.217675375388819,0
436,40,2,3.0,1,1,1,0,0,10.803872454726505,0.0,6.467698726104354,0.0,0.0,14.603968372873895,1
437,44,2,3.0,0,1,1,0,0,12.560012853484874,0.0,7.787382026484701,6.375024819828097,0.0,13.710151153416941,0
438,54,0,3.0,0,1,1,0,0,0.0,0.0,0.0,0.0,8.39795910349254,15.894952224644102,0
439,44,1,3.0,0,1,1,0,0,0.0,0.0,5.25227342804663,8.826441041782578,4.624972813284271,13.815511557963774,0
440,52,3,3.0,1,0,1,0,1,0.0,14.192797703366352,6.437751649736401,7.044905117129371,8.13973227971767,15.894952224644102,1
441,53,2,3.0,0,1,0,0,0,0.0,0.0,4.248495242049359,7.527255919373784,4.04305126783455,15.747032114495013,0
442,63,1,3.0,0,0,1,0,0,0.0,0.0,8.906664409770052,0.0,0.0,15.894952224644102,0
443,41,1,4.0,1,0,1,0,0,11.795582432705482,0.0,5.4510384535657,0.0,2.6390573296152584,14.285514812209815,0
444,32,1,3.0,0,1,1,0,0,0.0,13.413084826268534,5.69035945432406,9.870706063011749,7.498315870766981,15.64006001130563,0
445,53,1,3.0,1,1,0,1,1,0.0,11.573710073988028,0.0,0.0,1.0986122886681098,15.123843647884687,1
446,28,1,4.0,0,1,0,0,0,0.0,0.0,3.1354942159291497,0.0,4.430816798843313,15.250595321348806,0
447,28,1,3.0,0,1,0,0,0,0.0,0.0,3.7376696182833684,0.0,0.0,14.946912992035967,0
448,37,1,3.0,0,1,1,0,0,0.0,0.0,6.1092475827643655,5.908082938168931,0.0,15.59046307836746,0
449,36,0,4.0,0,0,0,0,0,0.0,10.24498286663967,0.0,0.0,5.4510384535657,14.690979711984754,0
450,49,1,1.0,1,1,1,0,0,0.0,0.0,1.9459101490553132,9.139273923542323,3.1354942159291497,14.285514812209815,1
